Date,SBC_Delay,weather_code_SBC,Temperature_SBC,Wind_Speed_SBC,Distance_travelled_SBC,BNC_Delay,weather_code_BNC,Temperature_BNC,Wind_Speed_BNC,Distance_travelled_BNC,BNCE_Delay,weather_code_BNCE,Temperature_BNCE,Wind_Speed_BNCE,Distance_travelled_BNCE,KJM_Delay,weather_code_KJM,Temperature_KJM,Wind_Speed_KJM,Distance_travelled_KJM,HDIH_Delay,weather_code_HDIH,Temperature_HDIH,Wind_Speed_HDIH,Distance_travelled_HDIH,WFD_Delay,weather_code_WFD,Temperature_WFD,Wind_Speed_WFD,Distance_travelled_WFD,DKN_Delay,weather_code_DKN,Temperature_DKN,Wind_Speed_DKN,Distance_travelled_DKN,MLO_Delay,weather_code_MLO,Temperature_MLO,Wind_Speed_MLO,Distance_travelled_MLO,TCL_Delay,weather_code_TCL,Temperature_TCL,Wind_Speed_TCL,Distance_travelled_TCL,MZV_Delay,weather_code_MZV,Temperature_MZV,Wind_Speed_MZV,Distance_travelled_MZV,BWT_Delay,weather_code_BWT,Temperature_BWT,Wind_Speed_BWT,Distance_travelled_BWT
03/12/24,0.0,63.0,22.208832,15.717823,,,63.0,22.026833,15.717823,,0.0,63.0,21.871666,17.932371,,8.0,63.0,21.936668,17.932371,,7.0,63.0,26.012499,21.177366,,13.0,53.0,21.993418,19.36151,,15.0,61.0,21.844,19.36151,,16.0,61.0,21.922165,19.192593,,11.0,51.0,22.118998,18.727785,,14.0,61.0,22.127665,19.770523,,,63.0,22.381418,18.589739,
04/12/24,0.0,3.0,21.913,14.319901,,,3.0,21.730997,14.319901,,0.0,51.0,21.61125,13.948548,,3.0,51.0,21.676252,13.948548,,3.0,53.0,26.489584,21.188072,,7.0,51.0,21.805916,13.441071,,9.0,51.0,21.721083,13.737904,,11.0,53.0,21.522165,13.767352,,8.0,51.0,21.702332,12.483749,,15.0,51.0,21.806833,11.334285,,,51.0,22.154335,10.829959,
05/12/24,11.0,51.0,22.24425,11.103243,,,51.0,22.062248,11.103243,,10.0,53.0,21.89875,12.522619,,25.0,53.0,21.963753,12.522619,,25.0,51.0,27.066668,28.982235,,31.0,51.0,22.028837,12.976239,,34.0,51.0,21.935667,14.328949,,38.0,51.0,21.734665,15.697197,,35.0,53.0,21.852331,12.7279215,,40.0,53.0,21.931831,12.241323,,,51.0,22.279335,13.433838,
06/12/24,6.0,3.0,22.579668,12.134992,,,3.0,22.397667,12.134992,,10.0,3.0,22.296667,10.32924,,18.0,3.0,22.361666,10.32924,,18.0,53.0,26.6875,24.967499,,26.0,3.0,22.535086,11.304229,,29.0,3.0,22.489832,12.659004,,28.0,3.0,22.351334,13.948548,,25.0,3.0,22.458588,12.966248,,23.0,51.0,22.448496,13.491597,,,3.0,22.750168,15.367616,
07/12/24,0.0,51.0,22.173416,11.328566,,,51.0,21.991415,11.328566,,0.0,51.0,21.850832,11.620809,,7.0,51.0,21.915834,11.620809,,7.0,53.0,26.960417,21.960737,,11.0,53.0,21.9955,10.853866,,12.0,53.0,21.8565,11.177405,,17.0,53.0,21.751335,14.822429,,14.0,51.0,21.866919,12.7546215,,11.0,51.0,21.890165,14.230248,,,51.0,22.218918,15.577022,
08/12/24,0.0,3.0,21.933836,10.587918,,,3.0,21.751833,10.587918,,0.0,3.0,21.434166,9.957108,,4.0,3.0,21.499166,9.957108,,4.0,55.0,26.881247,23.408997,,6.0,3.0,21.505919,9.931042,,8.0,3.0,21.233585,11.525623,,10.0,3.0,21.409668,11.753876,,7.0,3.0,21.706503,12.881008,,11.0,3.0,21.750586,13.217443,,,3.0,22.037668,12.409561,
09/12/24,1.0,51.0,22.465082,10.3480425,,,51.0,22.283081,10.3480425,,0.0,3.0,21.884169,8.461915,,5.0,3.0,21.949167,8.461915,,3.0,63.0,26.112503,31.054565,,9.0,3.0,21.893415,9.208192,,11.0,3.0,21.766916,9.926147,,14.0,3.0,21.953417,11.9140415,,11.0,3.0,22.073168,12.409561,,36.0,3.0,22.115166,13.032298,,,3.0,22.470999,12.492829,
10/12/24,1.0,3.0,22.558832,12.362475,,,3.0,22.376831,12.362475,,0.0,3.0,21.977915,12.245293,,3.0,3.0,22.042917,12.245293,,3.0,51.0,26.487501,17.057314,,6.0,3.0,22.087168,12.7279215,,9.0,3.0,21.921083,14.423605,,10.0,3.0,21.890915,17.471132,,5.0,3.0,21.989832,17.169018,,9.0,51.0,21.94433,16.42839,,,51.0,22.196001,15.926694,
11/12/24,0.0,51.0,21.94425,16.375053,,,51.0,21.762247,16.375053,,0.0,53.0,21.41125,15.735336,,34.0,53.0,21.47625,15.735336,,34.0,53.0,26.241667,24.23324,,40.0,53.0,21.516333,16.069473,,59.0,51.0,21.377335,18.440998,,67.0,51.0,21.249249,21.301687,,64.0,51.0,21.421087,21.426807,,62.0,51.0,21.425583,20.778112,,,51.0,21.637667,21.0846,
12/12/24,1.0,63.0,20.398417,15.536408,,,63.0,20.216417,15.536408,,0.0,63.0,20.115416,14.4415655,,5.0,63.0,20.180416,14.4415655,,5.0,3.0,27.058336,21.542923,,8.0,63.0,20.318417,15.299999,,11.0,63.0,20.154417,17.71423,,14.0,65.0,20.047167,20.36865,,11.0,65.0,20.189833,18.758902,,15.0,63.0,20.183916,20.448032,,,65.0,20.400167,22.140732,
13/12/24,1.0,53.0,21.154667,18.568811,,,53.0,20.972666,18.568811,,6.0,53.0,20.946665,18.47084,,12.0,53.0,21.011667,18.47084,,11.0,51.0,26.852083,17.026896,,19.0,51.0,21.26425,19.914217,,26.0,51.0,21.289835,23.018896,,26.0,51.0,21.072168,24.19042,,23.0,51.0,21.1815,23.491207,,21.0,51.0,21.16725,23.17251,,,51.0,21.354334,22.996365,
14/12/24,0.0,1.0,20.571335,18.222721,,,1.0,20.389332,18.222721,,0.0,2.0,20.14875,18.057508,,3.0,2.0,20.21375,18.057508,,3.0,51.0,26.793753,19.33639,,7.0,1.0,20.282999,18.193361,,11.0,2.0,20.144,19.73854,,13.0,3.0,19.984667,20.320877,,10.0,3.0,20.077337,19.200188,,13.0,3.0,19.986,18.745079,,,3.0,20.250168,18.880276,
15/12/24,0.0,3.0,19.233831,13.306615,,,3.0,19.051832,13.306615,,0.0,3.0,18.86125,13.070776,,3.0,3.0,18.92625,13.070776,,3.0,53.0,26.887499,18.64543,,8.0,3.0,18.987167,13.527572,,9.0,3.0,18.764833,15.617529,,13.0,3.0,18.790918,17.072504,,10.0,3.0,18.868998,17.065859,,14.0,3.0,18.86517,17.15297,,,3.0,19.273087,17.325874,
16/12/24,0.0,3.0,19.215086,11.43248,,,3.0,19.033083,11.43248,,0.0,3.0,18.748749,10.484903,,14.0,3.0,18.81375,10.484903,,14.0,53.0,26.706251,13.596852,,16.0,3.0,18.818419,10.993271,,16.0,3.0,18.369,12.819235,,16.0,3.0,18.461752,14.677452,,13.0,3.0,18.548168,13.929953,,12.0,3.0,18.458916,14.330079,,,3.0,18.829334,14.480773,
17/12/24,0.0,3.0,20.915083,10.703569,,,3.0,20.733084,10.703569,,0.0,3.0,20.425833,9.3962755,,3.0,3.0,20.490833,9.3962755,,3.0,53.0,26.681253,15.552041,,10.0,3.0,20.435083,10.399576,,13.0,51.0,20.11275,12.033103,,15.0,51.0,20.365915,14.168641,,12.0,3.0,20.581501,13.948548,,16.0,3.0,20.531832,13.184308,,,3.0,20.833502,13.374618,
18/12/24,0.0,51.0,22.008833,12.337553,,,51.0,21.82683,12.337553,,0.0,51.0,21.634163,12.320471,,2.0,51.0,21.699165,12.320471,,0.0,65.0,25.689583,15.726067,,9.0,51.0,21.62467,13.638489,,12.0,53.0,21.43775,15.955151,,13.0,51.0,21.707582,18.194252,,8.0,51.0,21.8815,17.727943,,13.0,51.0,21.91308,17.114204,,,51.0,22.275167,17.441433,
19/12/24,0.0,51.0,22.906752,10.855358,,,51.0,22.724749,10.855358,,0.0,3.0,22.402914,10.993271,,3.0,3.0,22.467916,10.993271,,3.0,51.0,26.833334,20.160803,,9.0,3.0,22.28092,12.688404,,12.0,51.0,21.948166,14.813683,,15.0,3.0,22.103416,17.065859,,12.0,3.0,22.279419,17.892578,,16.0,51.0,22.231833,17.615187,,,51.0,22.552248,16.854767,
20/12/24,6.0,51.0,22.785917,12.632101,,,51.0,22.603914,12.632101,,5.0,51.0,22.305,12.452566,,10.0,51.0,22.370003,12.452566,,8.0,65.0,25.770834,14.544401,,14.0,51.0,22.19342,13.822546,,12.0,51.0,21.914833,16.029097,,18.0,51.0,22.153414,17.864489,,15.0,51.0,22.327332,18.709612,,21.0,51.0,22.221415,18.998314,,,51.0,22.446001,18.179998,
21/12/24,1.0,3.0,23.142166,9.906544,,3.0,3.0,22.960165,9.906544,,3.0,3.0,22.62792,7.628263,,8.0,3.0,22.692919,7.628263,,8.0,61.0,25.97917,12.440851,,15.0,3.0,22.280914,8.766573,,15.0,3.0,21.871084,10.32924,,19.0,51.0,22.155502,11.213581,,16.0,51.0,22.356499,11.39842,,17.0,51.0,22.169334,11.27553,,,51.0,22.448084,11.157097,
