Date,SC_Delay,weather_code_SC,Temperature_SC,Wind_Speed_SC,Distance_travelled_SC,WL_Delay,weather_code_WL,Temperature_WL,Wind_Speed_WL,Distance_travelled_WL,KMT_Delay,weather_code_KMT,Temperature_KMT,Wind_Speed_KMT,Distance_travelled_KMT,BZA_Delay,weather_code_BZA,Temperature_BZA,Wind_Speed_BZA,Distance_travelled_BZA,EE_Delay,weather_code_EE,Temperature_EE,Wind_Speed_EE,Distance_travelled_EE,RJY_Delay,weather_code_RJY,Temperature_RJY,Wind_Speed_RJY,Distance_travelled_RJY,SLO_Delay,weather_code_SLO,Temperature_SLO,Wind_Speed_SLO,Distance_travelled_SLO,TUNI_Delay,weather_code_TUNI,Temperature_TUNI,Wind_Speed_TUNI,Distance_travelled_TUNI,AKP_Delay,weather_code_AKP,Temperature_AKP,Wind_Speed_AKP,Distance_travelled_AKP,DVD_Delay,weather_code_DVD,Temperature_DVD,Wind_Speed_DVD,Distance_travelled_DVD,VSKP_Delay,weather_code_VSKP,Temperature_VSKP,Wind_Speed_VSKP,Distance_travelled_VSKP
29/12/23,8.0,3.0,20.991917,11.885453,,35.0,3.0,22.302835,10.823973,,52.0,3.0,23.262835,11.212135,,1.0,3.0,24.398,13.104198,,9.0,3.0,24.285997,17.283749,,13.0,3.0,24.066336,15.315873,,12.0,3.0,23.047668,13.679999,,11.0,51.0,22.664835,16.1198,,20.0,3.0,23.0475,14.33234,,5.0,3.0,22.796335,14.84318,,11.0,51.0,23.02675,15.281989,
30/12/23,19.0,3.0,20.969002,10.990322,,29.0,3.0,22.421585,9.779817,,82.0,3.0,23.106585,9.659814,,18.0,3.0,23.752167,8.669949,,44.0,3.0,24.342249,17.072504,,60.0,3.0,24.355913,14.654254,,67.0,3.0,23.268496,13.70839,,67.0,3.0,22.900248,13.551501,,89.0,2.0,23.01625,16.323528,,78.0,2.0,22.865084,14.57889,,70.0,2.0,23.1205,15.141414,
31/12/23,0.0,3.0,20.875252,10.495713,,28.0,3.0,22.617416,12.324414,,0.0,3.0,23.767004,10.1887,,0.0,3.0,24.385498,13.905509,,25.0,3.0,24.348497,17.709658,,21.0,3.0,24.328833,18.919704,,17.0,3.0,23.283087,13.854155,,15.0,3.0,22.81275,14.264361,,10.0,3.0,22.857916,16.179987,,17.0,3.0,22.59633,15.978484,,0.0,3.0,22.960083,15.042659,
01/01/24,6.0,2.0,20.954416,10.383987,,30.0,3.0,22.729918,11.212135,,48.0,3.0,23.87533,11.709688,,0.0,3.0,24.370916,14.277983,,15.0,3.0,24.450583,16.78156,,36.0,3.0,24.228834,14.973576,,42.0,3.0,22.976831,13.202726,,40.0,3.0,22.554419,15.876775,,20.0,1.0,22.66208,16.418526,,25.0,2.0,22.452585,16.75064,,10.0,1.0,22.699667,15.94601,
02/01/24,1.0,3.0,20.710667,12.287555,,28.0,3.0,23.032,14.494192,,57.0,2.0,23.948252,13.1041975,,0.0,3.0,24.216751,16.135872,,19.0,3.0,24.304749,17.518356,,22.0,1.0,24.026749,17.727943,,21.0,3.0,23.08933,15.716793,,17.0,2.0,22.619001,18.971008,,15.0,1.0,22.69958,17.654686,,5.0,1.0,22.463,17.518356,,-1.0,1.0,22.737165,16.65754,
03/01/24,2.0,3.0,21.689833,14.84318,,30.0,2.0,22.827833,13.896187,,46.0,3.0,24.062834,15.349684,,40.0,3.0,24.695913,17.873556,,51.0,3.0,24.608915,17.026896,,48.0,3.0,23.49967,18.511143,,48.0,3.0,22.666418,16.923828,,47.0,3.0,22.485666,18.057508,,45.0,3.0,22.316248,14.84318,,33.0,3.0,22.119253,15.683776,,25.0,3.0,22.6205,15.986595,
04/01/24,2.0,3.0,21.844,16.489416,,70.0,3.0,22.946585,16.327497,,100.0,3.0,24.062834,13.044722,,73.0,3.0,24.75633,16.08761,,76.0,3.0,24.567251,16.199999,,99.0,3.0,23.945501,17.992796,,102.0,3.0,22.949753,14.934577,,98.0,3.0,22.448168,15.716793,,100.0,3.0,22.316252,16.516901,,87.0,3.0,22.015083,17.518356,,80.0,3.0,22.403837,17.057314,
05/01/24,12.0,3.0,21.083584,16.08761,,59.0,3.0,22.72992,15.256526,,86.0,3.0,23.589918,15.072783,,58.0,2.0,24.123,17.373497,,55.0,2.0,24.165163,15.856356,,68.0,2.0,23.458002,21.2522,,75.0,2.0,22.849749,17.935081,,75.0,2.0,22.544,18.709612,,74.0,3.0,22.372498,16.563911,,63.0,3.0,22.154669,16.700275,,55.0,3.0,22.655922,17.163355,
06/01/24,3.0,3.0,21.1565,17.873556,,26.0,3.0,22.867418,15.328561,,40.0,3.0,24.281586,16.055355,,17.0,3.0,24.485502,16.954432,,19.0,3.0,24.519333,19.137648,,36.0,3.0,23.741333,21.03152,,41.0,3.0,23.137247,18.72346,,32.0,3.0,22.871084,18.844202,,26.0,3.0,22.691252,15.188415,,19.0,3.0,22.467165,15.328561,,15.0,3.0,22.905914,16.167967,
07/01/24,1.0,3.0,20.977337,17.429354,,39.0,3.0,22.675749,11.525623,,49.0,3.0,23.792002,15.1884165,,22.0,3.0,24.5355,18.014393,,23.0,3.0,24.596415,16.62249,,31.0,3.0,24.16842,20.16,,28.0,3.0,23.616415,18.0036,,24.0,3.0,23.423166,17.283749,,26.0,1.0,22.993332,15.905319,,13.0,1.0,22.806753,16.454008,,5.0,1.0,23.062172,17.533146,
08/01/24,23.0,3.0,21.404419,17.709658,,51.0,1.0,22.84867,11.901798,,62.0,3.0,24.044085,12.4811535,,31.0,3.0,24.945915,13.797913,,49.0,3.0,24.940168,15.725037,,56.0,3.0,24.491333,20.774214,,56.0,3.0,23.935165,17.771753,,44.0,3.0,23.8815,19.48661,,38.0,3.0,23.799585,17.015474,,39.0,3.0,23.458832,18.0036,,31.0,3.0,23.564249,19.483284,
09/01/24,8.0,3.0,22.10025,19.376562,,39.0,3.0,23.657,10.703569,,69.0,3.0,25.467003,14.007655,,32.0,3.0,25.10008,15.856356,,38.0,3.0,25.352663,16.039202,,56.0,3.0,24.591333,20.532627,,57.0,3.0,23.849747,17.643673,,51.0,3.0,23.458586,16.87398,,28.0,3.0,23.409998,14.440443,,23.0,3.0,23.008833,15.119999,,19.0,3.0,23.299667,16.73516,
10/01/24,15.0,51.0,21.927332,11.480557,,66.0,3.0,23.957,8.707238,,90.0,3.0,25.714918,7.653705,,50.0,3.0,26.0605,11.923557,,50.0,3.0,25.871414,16.78156,,89.0,3.0,25.447578,16.09969,,91.0,3.0,24.176834,13.202726,,87.0,3.0,23.360664,14.021525,,104.0,3.0,23.755835,13.493999,,106.0,3.0,23.383833,13.281023,,102.0,3.0,23.67675,11.792404,
11/01/24,7.0,3.0,23.491915,10.630672,,55.0,3.0,25.0945,8.287822,,71.0,3.0,26.367002,11.090103,,31.0,3.0,26.289665,12.758432,,30.0,3.0,26.463083,14.20062,,79.0,3.0,26.085083,12.0694,,79.0,3.0,24.891417,11.592895,,73.0,3.0,23.98983,10.086427,,79.0,3.0,24.187082,9.511088,,80.0,3.0,23.965082,9.957108,,60.0,3.0,24.351753,9.220499,
12/01/24,23.0,3.0,23.452333,10.365251,,49.0,3.0,24.859083,10.086427,,70.0,3.0,26.062836,10.853866,,47.0,3.0,26.44383,11.298495,,50.0,3.0,26.108915,16.279802,,56.0,3.0,25.70592,17.727943,,70.0,3.0,24.43725,13.441071,,79.0,2.0,23.712748,13.830749,,80.0,3.0,24.137083,15.575981,,78.0,3.0,24.065084,14.372974,,65.0,51.0,24.130915,15.629971,
13/01/24,2.0,3.0,24.189833,9.0645685,,43.0,1.0,25.515333,9.028754,,58.0,3.0,26.539917,10.464797,,24.0,51.0,26.175081,10.446206,,27.0,3.0,26.175583,15.137133,,42.0,3.0,25.96425,14.799459,,46.0,3.0,24.864336,15.683774,,47.0,51.0,23.623167,15.141414,,58.0,3.0,24.032915,19.35314,,48.0,3.0,23.913002,18.668005,,35.0,3.0,23.920502,14.693999,
14/01/24,2.0,0.0,23.721085,8.350138,,41.0,1.0,25.454918,12.218805,,56.0,3.0,26.146164,11.609651,,23.0,51.0,26.287582,11.901798,,27.0,51.0,25.994333,14.8257065,,36.0,51.0,25.799667,20.497883,,38.0,3.0,24.62058,15.7908325,,31.0,3.0,23.546083,15.629971,,31.0,51.0,23.97875,19.469976,,20.0,51.0,23.80675,17.884428,,10.0,51.0,23.924667,14.904173,
15/01/24,26.0,3.0,23.527336,10.787993,,43.0,3.0,24.859085,13.698934,,70.0,3.0,26.383667,11.304229,,25.0,51.0,25.377167,13.339445,,41.0,51.0,25.3235,13.979871,,56.0,3.0,25.474665,14.830076,,57.0,51.0,24.308083,10.739833,,53.0,51.0,23.462748,14.77755,,52.0,51.0,24.126665,19.201874,,41.0,51.0,24.015089,17.771753,,38.0,51.0,24.439255,17.771753,
16/01/24,1.0,3.0,23.48775,13.1041975,,42.0,3.0,24.444498,15.725037,,64.0,3.0,25.942001,14.973577,,27.0,51.0,25.54383,14.044615,,27.0,51.0,25.119333,13.854155,,39.0,3.0,25.093416,18.430452,,47.0,51.0,23.951834,11.966954,,42.0,3.0,23.123167,14.77755,,36.0,3.0,23.824583,17.414476,,37.0,51.0,23.571335,17.731598,,30.0,51.0,23.955912,16.595179,
17/01/24,14.0,3.0,23.460665,14.8257065,,38.0,3.0,24.402834,19.35314,,55.0,3.0,25.517006,18.58451,,12.0,3.0,24.854248,17.555307,,13.0,3.0,24.583916,17.174677,,36.0,3.0,24.799667,16.78156,,34.0,3.0,23.326834,15.256526,,29.0,51.0,22.560667,11.27553,,6.0,51.0,23.105835,16.299694,,5.0,51.0,23.154669,15.158522,,15.0,51.0,23.422583,14.764389,
18/01/24,1.0,3.0,22.798166,11.183201,,34.0,3.0,23.779917,17.227419,,50.0,3.0,25.264917,14.458382,,20.0,1.0,24.925081,12.904882,,30.0,3.0,24.500587,14.408997,,49.0,3.0,24.718416,13.493999,,47.0,3.0,23.137247,11.592895,,41.0,3.0,22.275248,10.636766,,18.0,3.0,22.980833,16.520823,,5.0,3.0,22.798416,17.026896,,4.0,3.0,23.428835,14.830076,
19/01/24,5.0,3.0,23.706503,14.039999,,43.0,3.0,24.707,14.512064,,65.0,3.0,25.669085,15.617529,,17.0,2.0,25.454252,16.80857,,18.0,3.0,25.240166,20.730501,,26.0,2.0,25.001749,15.844089,,23.0,2.0,23.526833,12.9249525,,20.0,3.0,22.808586,13.608762,,17.0,3.0,23.268335,14.618837,,5.0,3.0,23.03383,14.113652,,-5.0,3.0,23.514252,12.879752,
20/01/24,6.0,3.0,23.30025,15.9134655,,42.0,3.0,24.582,20.265795,,55.0,3.0,25.83367,18.844202,,26.0,3.0,25.464666,15.646544,,35.0,3.0,25.308914,14.986553,,45.0,3.0,24.991333,16.923828,,52.0,3.0,23.770584,14.044615,,55.0,51.0,23.448166,14.168641,,53.0,53.0,23.434998,13.513193,,46.0,51.0,23.363,14.186923,,28.0,51.0,23.622583,13.797912,
21/01/24,1.0,3.0,24.00025,12.4811535,,13.0,51.0,24.619505,19.523155,,49.0,51.0,26.05867,15.379206,,0.0,2.0,25.983416,13.684735,,12.0,2.0,25.535997,14.689588,,25.0,3.0,25.612165,14.372974,,29.0,51.0,24.422668,10.365251,,35.0,3.0,23.45025,11.928989,,33.0,3.0,23.709997,16.919998,,21.0,3.0,23.577581,16.203999,,5.0,3.0,23.966331,15.546833,
22/01/24,2.0,3.0,24.675253,13.684735,,33.0,3.0,25.244501,16.039202,,75.0,3.0,26.019083,14.48972,,32.0,51.0,26.33758,14.830076,,48.0,3.0,25.654747,15.03835,,52.0,3.0,26.037169,16.704155,,49.0,51.0,24.41642,13.661038,,46.0,3.0,23.916914,12.599998,,48.0,53.0,23.955833,15.03835,,47.0,53.0,23.742167,13.513193,,34.0,53.0,24.047585,12.641076,
23/01/24,2.0,3.0,24.823168,17.388409,,53.0,51.0,25.594503,20.696085,,70.0,51.0,26.427416,18.59845,,27.0,53.0,26.152166,16.09969,,34.0,51.0,25.875582,18.723461,,34.0,51.0,25.593416,16.171976,,30.0,53.0,23.995583,13.138765,,27.0,3.0,23.681501,12.496718,,30.0,53.0,23.518333,13.684735,,19.0,51.0,23.438004,12.984975,,10.0,51.0,23.614248,13.049689,
24/01/24,1.0,3.0,24.064835,14.021525,,0.0,51.0,24.773666,14.241629,,51.0,51.0,26.112837,12.9249525,,41.0,51.0,25.800081,16.24394,,23.0,51.0,25.700584,16.203999,,30.0,3.0,25.351751,17.388409,,35.0,51.0,24.6685,13.849477,,40.0,51.0,23.864832,15.463244,,43.0,51.0,24.251665,19.242327,,32.0,51.0,24.096334,19.130875,,21.0,51.0,24.478834,18.792551,
25/01/24,8.0,51.0,22.535666,10.446206,,47.0,51.0,24.352835,10.823973,,84.0,51.0,25.712835,12.768586,,71.0,61.0,25.712584,11.91812,,79.0,51.0,25.873503,13.698934,,76.0,51.0,25.61217,19.694992,,78.0,53.0,24.474749,13.479583,,70.0,61.0,23.810663,16.862455,,64.0,51.0,23.743334,14.512064,,61.0,55.0,23.467169,14.205182,,55.0,53.0,23.685083,15.542662,
26/01/24,1.0,3.0,23.26275,10.636766,,49.0,3.0,23.57575,9.178235,,76.0,51.0,25.623251,15.530151,,34.0,63.0,24.962584,13.779114,,55.0,2.0,25.733915,17.654686,,51.0,2.0,25.00592,18.511143,,54.0,51.0,24.047663,17.114204,,85.0,51.0,23.47525,17.418196,,79.0,51.0,23.255835,16.42247,,42.0,51.0,23.054665,15.745627,,32.0,53.0,23.305918,18.1041,
27/01/24,0.0,3.0,22.46067,13.089354,,43.0,51.0,22.944504,7.754637,,61.0,3.0,25.633667,13.551501,,14.0,51.0,26.243834,10.086427,,15.0,3.0,25.81933,18.720001,,11.0,3.0,25.516336,20.608229,,13.0,3.0,24.078917,14.654254,,7.0,51.0,23.560669,17.555307,,5.0,3.0,23.472498,19.08,,5.0,3.0,23.183832,17.58481,,-15.0,3.0,23.368418,17.31746,
28/01/24,0.0,3.0,22.35025,11.165805,,1.0,3.0,22.609085,13.450708,,57.0,3.0,25.321167,10.799999,,15.0,3.0,25.547997,14.8257065,,24.0,3.0,25.192245,19.130875,,20.0,3.0,24.866333,15.111424,,23.0,3.0,23.416418,13.339445,,18.0,3.0,22.902334,15.077082,,16.0,3.0,22.895416,14.021525,,7.0,3.0,22.496336,14.707222,,0.0,3.0,22.64342,15.379206,
29/01/24,1.0,3.0,22.144,11.503113,,30.0,3.0,23.129915,13.979871,,57.0,3.0,24.80242,14.561099,,23.0,3.0,24.814665,13.392774,,32.0,3.0,24.581833,20.94507,,37.0,3.0,24.366333,16.075521,,42.0,3.0,22.74975,12.879752,,34.0,3.0,22.16275,13.513193,,28.0,3.0,22.462082,14.565548,,13.0,3.0,22.154665,14.8257065,,15.0,3.0,22.364252,14.118243,
30/01/24,1.0,3.0,22.454414,13.138765,,16.0,2.0,22.909082,15.546833,,29.0,3.0,24.312834,11.91812,,10.0,3.0,24.502167,14.88242,,11.0,3.0,24.408915,16.981165,,19.0,3.0,24.34133,16.055353,,25.0,3.0,22.760168,10.787993,,24.0,3.0,21.950249,12.181624,,1.0,1.0,22.603746,14.336861,,22.0,1.0,22.24425,14.512064,,12.0,0.0,22.972586,11.966954,
31/01/24,3.0,3.0,23.45025,13.479583,,44.0,3.0,23.63825,15.328561,,62.0,3.0,25.267004,13.896187,,46.0,3.0,25.447998,17.294992,,43.0,3.0,24.777666,14.05845,,40.0,3.0,25.060083,16.375053,,35.0,3.0,23.360168,13.905509,,36.0,3.0,22.283585,12.43434,,31.0,1.0,22.980833,16.055353,,19.0,1.0,22.840082,15.484185,,15.0,1.0,23.447584,14.039999,
01/02/24,5.0,3.0,23.866915,14.799459,,56.0,51.0,25.367418,23.623243,,89.0,51.0,26.38159,17.884428,,55.0,53.0,26.618834,12.522619,,66.0,3.0,25.85058,15.021105,,65.0,3.0,25.872583,18.161278,,64.0,51.0,24.072662,14.372974,,62.0,3.0,22.962748,13.009903,,58.0,3.0,23.245415,16.299694,,40.0,3.0,23.031752,15.941944,,30.0,3.0,23.672583,15.034041,
02/02/24,3.0,51.0,24.643997,11.770403,,32.0,51.0,25.684082,18.64369,,44.0,51.0,26.929504,13.237038,,0.0,51.0,27.422998,13.32,,7.0,53.0,26.596413,14.007655,,6.0,51.0,26.374666,12.496719,,3.0,51.0,25.541418,10.661107,,0.0,3.0,24.131502,13.698934,,3.0,3.0,24.65583,16.23596,,3.0,3.0,24.485916,15.5843,,0.0,3.0,24.553835,16.24394,
03/02/24,10.0,51.0,24.373167,12.413476,,31.0,51.0,25.084085,7.145796,,54.0,61.0,26.154497,10.44,,10.0,51.0,26.785494,12.768586,,15.0,51.0,26.450579,15.716793,,27.0,3.0,26.62883,17.114204,,23.0,53.0,25.018503,12.599998,,15.0,51.0,24.008583,14.039999,,15.0,51.0,24.339165,12.879752,,6.0,51.0,24.088,14.33234,,-8.0,53.0,24.497583,12.475961,
04/02/24,0.0,0.0,25.118998,10.990322,,34.0,1.0,25.988253,12.287555,,49.0,3.0,27.08992,14.84318,,9.0,51.0,26.625082,12.783802,,20.0,53.0,26.352669,14.578888,,30.0,51.0,26.433,15.281989,,27.0,51.0,24.84558,11.923557,,26.0,51.0,24.119003,12.7279215,,7.0,51.0,24.470415,15.137133,,5.0,53.0,24.354662,14.689588,,10.0,51.0,24.405916,13.246826,
05/02/24,5.0,1.0,26.019,8.714677,,48.0,3.0,26.179916,16.87398,,65.0,51.0,27.53367,14.799459,,64.0,51.0,27.497995,17.917007,,68.0,3.0,27.054749,17.208603,,54.0,1.0,26.774666,19.453327,,53.0,51.0,25.385164,13.608762,,44.0,3.0,24.07525,13.009903,,46.0,3.0,24.589165,15.978486,,32.0,3.0,24.271338,16.24394,,26.0,2.0,24.793417,15.39184,
06/02/24,10.0,1.0,26.610664,10.308831,,6.0,3.0,26.890335,15.273505,,34.0,3.0,28.273252,15.827721,,3.0,51.0,28.091751,16.171976,,12.0,3.0,27.70475,16.516901,,2.0,3.0,27.641333,16.418526,,0.0,3.0,26.472672,12.538134,,0.0,3.0,25.206503,13.363711,,0.0,0.0,25.80375,15.546833,,9.0,1.0,25.356752,15.683776,,14.0,2.0,25.833006,15.745627,
07/02/24,8.0,1.0,27.360666,10.829958,,41.0,1.0,27.500753,9.449572,,53.0,3.0,28.454498,12.074766,,6.0,3.0,28.65008,15.379206,,11.0,3.0,28.398499,16.09969,,20.0,3.0,28.547579,15.978486,,24.0,3.0,27.418495,13.891522,,23.0,3.0,25.793999,13.004921,,19.0,3.0,25.976667,14.332341,,32.0,3.0,25.683832,14.830076,,28.0,3.0,26.151747,12.599999,
08/02/24,2.0,3.0,26.604418,10.233123,,52.0,3.0,26.756998,12.371645,,59.0,3.0,28.996168,8.891343,,30.0,3.0,29.023,14.693999,,40.0,3.0,28.252665,16.1198,,49.0,3.0,28.441336,15.580141,,48.0,3.0,27.053917,16.039202,,40.0,3.0,25.650251,15.459054,,34.0,53.0,26.19542,16.704155,,5.0,51.0,26.140085,15.072783,,15.0,51.0,26.322586,12.599998,
09/02/24,30.0,3.0,25.766916,15.646544,,51.0,3.0,26.084085,16.516901,,64.0,3.0,28.185753,20.421871,,27.0,53.0,27.933416,14.113652,,39.0,51.0,27.715162,17.22742,,32.0,51.0,27.330917,20.696085,,33.0,51.0,26.241415,15.725037,,30.0,51.0,25.725252,14.982228,,28.0,53.0,25.980833,15.596767,,20.0,53.0,25.838003,16.766108,,15.0,53.0,25.597582,18.448023,
10/02/24,15.0,51.0,25.621084,19.228851,,47.0,51.0,26.475748,19.592731,,56.0,51.0,27.867002,19.35314,,10.0,53.0,27.206331,16.904673,,23.0,3.0,26.996414,18.514643,,21.0,3.0,26.478834,17.731598,,16.0,51.0,25.306,14.05845,,22.0,3.0,24.583586,14.277983,,27.0,3.0,24.57875,15.30741,,38.0,3.0,24.462997,13.891522,,20.0,3.0,24.637169,15.256526,
11/02/24,3.0,3.0,25.633577,17.81909,,49.0,51.0,25.992418,22.380884,,64.0,3.0,27.135752,20.674156,,50.0,3.0,26.179247,17.566378,,70.0,3.0,25.983915,19.130875,,73.0,3.0,25.647583,17.902534,,70.0,3.0,24.32475,14.934577,,67.0,3.0,23.735662,15.778518,,66.0,3.0,24.016249,16.58346,,54.0,3.0,23.781752,16.965895,,40.0,3.0,23.9955,15.188415,
12/02/24,1.0,3.0,24.585669,15.629971,,31.0,3.0,24.811167,17.935081,,37.0,3.0,26.125334,16.08761,,5.0,3.0,25.5855,17.49615,,19.0,3.0,25.208914,19.386593,,23.0,3.0,24.964249,18.345877,,18.0,3.0,23.635164,16.167967,,13.0,3.0,23.246084,16.267857,,22.0,3.0,23.76625,16.09969,,32.0,3.0,23.527582,15.596767,,20.0,3.0,23.766335,14.332341,
13/02/24,0.0,3.0,24.666916,14.693999,,0.0,3.0,25.009087,19.602652,,33.0,3.0,26.389921,13.891522,,0.0,3.0,26.045916,16.58346,,13.0,3.0,25.59642,15.646544,,17.0,3.0,25.122587,16.766108,,12.0,3.0,23.464333,13.1041975,,11.0,3.0,22.908583,13.551501,,12.0,3.0,23.326662,15.281989,,0.0,3.0,23.254667,14.291592,,-11.0,3.0,23.699669,13.570615,
14/02/24,17.0,3.0,24.744001,14.113652,,53.0,3.0,25.369501,17.81909,,59.0,3.0,26.048256,11.440978,,27.0,3.0,26.168833,15.1884165,,34.0,3.0,25.436003,14.917212,,26.0,3.0,25.314255,15.192682,,25.0,3.0,23.376833,11.4862,,18.0,3.0,22.523169,12.096214,,17.0,3.0,23.280832,13.570615,,5.0,3.0,23.238,13.570615,,10.0,3.0,23.616333,12.538134,
15/02/24,0.0,3.0,24.366919,15.077082,,34.0,3.0,24.273666,15.141414,,46.0,3.0,25.64617,12.88981,,5.0,3.0,25.800085,14.8257065,,16.0,3.0,25.029749,13.905509,,14.0,3.0,25.130919,16.263872,,13.0,3.0,23.414335,11.91812,,12.0,3.0,22.169,11.609651,,10.0,3.0,23.528748,14.707222,,3.0,3.0,22.992167,14.345898,,10.0,3.0,23.516335,11.988594,
16/02/24,4.0,0.0,23.894003,17.429354,,31.0,0.0,24.904915,12.959999,,45.0,0.0,25.450338,11.609651,,3.0,0.0,25.666754,15.580141,,7.0,0.0,25.802668,16.92383,,0.0,0.0,25.843414,16.595179,,0.0,0.0,24.068502,12.758432,,0.0,0.0,23.275248,16.135872,,2.0,3.0,24.63708,18.58451,,0.0,3.0,24.327581,18.556595,,9.0,3.0,24.291334,16.327497,
17/02/24,9.0,0.0,24.800253,15.542662,,39.0,0.0,25.684084,14.512064,,48.0,0.0,25.912834,10.538843,,3.0,3.0,25.906336,8.217153,,18.0,3.0,26.244331,14.205182,,22.0,3.0,26.453833,18.1041,,21.0,3.0,24.67475,15.0038395,,14.0,0.0,23.200247,13.854155,,13.0,3.0,24.270416,14.372974,,1.0,3.0,24.296339,14.707222,,0.0,3.0,24.4955,13.608762,
18/02/24,2.0,2.0,25.750252,18.448023,,27.0,3.0,25.8945,16.327497,,40.0,3.0,27.167002,13.896187,,18.0,51.0,27.3855,17.673029,,17.0,51.0,26.396414,17.309973,,13.0,3.0,26.689247,22.065973,,12.0,3.0,25.331,14.021525,,4.0,3.0,23.931501,16.575644,,4.0,3.0,25.0225,18.014393,,0.0,3.0,24.663002,18.359999,,0.0,3.0,25.299667,17.313717,
19/02/24,9.0,3.0,26.45025,17.698677,,55.0,3.0,26.209085,16.09969,,67.0,3.0,27.579504,14.408997,,36.0,3.0,27.498001,18.03237,,47.0,3.0,27.021416,17.992796,,47.0,3.0,27.272585,16.965895,,44.0,3.0,25.908083,12.144331,,37.0,3.0,24.646086,16.215992,,39.0,3.0,26.07875,22.45315,,21.0,3.0,25.585917,22.668568,,13.0,3.0,26.116333,22.19773,
20/02/24,1.0,3.0,26.729416,14.512064,,43.0,3.0,26.959085,19.110542,,53.0,3.0,28.310753,16.434305,,24.0,3.0,28.183416,25.153671,,25.0,3.0,27.775581,22.007162,,44.0,3.0,27.955915,23.087763,,42.0,3.0,27.431002,17.462782,,47.0,3.0,25.51692,20.532627,,49.0,3.0,26.607912,23.14103,,41.0,3.0,26.3005,20.674158,,27.0,3.0,26.605919,21.046917,
21/02/24,0.0,3.0,26.668999,15.745627,,34.0,3.0,27.63617,15.034041,,59.0,3.0,28.831587,18.888851,,28.0,3.0,28.197998,16.454008,,37.0,3.0,28.344332,17.566378,,49.0,3.0,27.85383,20.240196,,51.0,3.0,27.545584,18.998314,,54.0,3.0,26.025253,21.129885,,63.0,3.0,27.162077,26.693459,,77.0,3.0,26.948416,25.068514,,65.0,3.0,27.266336,20.833395,
22/02/24,2.0,3.0,25.81275,13.910169,,31.0,3.0,26.773668,12.10157,,55.0,3.0,29.348257,13.441071,,101.0,3.0,29.189667,18.581022,,108.0,3.0,28.40683,24.95452,,111.0,3.0,28.016329,18.947083,,108.0,51.0,27.370584,19.809813,,100.0,3.0,25.708586,20.523155,,101.0,3.0,26.541245,23.233253,,96.0,3.0,26.25467,23.452555,,90.0,3.0,26.682999,25.171696,
23/02/24,0.0,0.0,25.893997,15.379206,,34.0,51.0,26.611166,10.495713,,44.0,61.0,27.531586,15.077082,,14.0,51.0,29.233421,14.830076,,18.0,55.0,28.402664,19.083395,,31.0,51.0,28.303827,17.555307,,14.0,51.0,27.645584,14.404499,,24.0,51.0,26.67109,17.313717,,5.0,51.0,26.974586,18.709612,,5.0,3.0,26.808832,20.833395,,15.0,3.0,27.062166,20.617662,
24/02/24,1.0,51.0,27.108587,21.382906,,60.0,61.0,27.375753,17.414476,,91.0,53.0,28.508667,18.328207,,67.0,55.0,27.677168,18.472595,,70.0,55.0,27.415163,20.833395,,70.0,61.0,27.445501,18.057508,,65.0,51.0,26.620583,16.323528,,56.0,51.0,25.923164,16.746773,,38.0,61.0,26.264168,17.651016,,45.0,53.0,26.260918,17.462782,,28.0,53.0,26.428835,15.463244,
25/02/24,2.0,51.0,26.071083,15.683774,,40.0,61.0,26.290337,17.072504,,53.0,51.0,28.614922,17.551615,,0.0,51.0,28.47925,17.373497,,15.0,51.0,27.638083,18.678415,,18.0,3.0,27.657997,16.039202,,25.0,1.0,26.472666,15.978484,,19.0,1.0,25.735664,14.255272,,16.0,2.0,25.96625,15.7908325,,4.0,1.0,25.900497,15.459054,,0.0,1.0,26.041336,14.689588,
26/02/24,0.0,51.0,25.896086,21.38897,,32.0,51.0,26.813253,20.945072,,48.0,51.0,28.110756,18.584509,,8.0,51.0,27.397997,19.008545,,23.0,0.0,27.211,19.803272,,34.0,1.0,26.803833,19.602652,,31.0,51.0,25.897665,18.089775,,23.0,1.0,25.806501,18.58451,,26.0,1.0,26.193335,16.965895,,18.0,1.0,25.915085,17.518356,,5.0,1.0,26.060087,16.563911,
27/02/24,6.0,3.0,26.143997,15.629971,,38.0,3.0,26.065336,17.015474,,69.0,3.0,28.008669,13.392774,,33.0,3.0,27.858416,16.548256,,31.0,3.0,27.190165,20.65848,,39.0,3.0,27.020498,15.827721,,33.0,2.0,25.833082,14.48972,,25.0,1.0,25.587748,16.79314,,20.0,0.0,26.259996,17.713316,,7.0,0.0,25.983833,17.068707,,-1.0,0.0,25.753836,15.509274,
28/02/24,1.0,2.0,25.321083,12.413476,,18.0,3.0,26.111166,13.202726,,41.0,51.0,28.037836,9.585739,,7.0,3.0,28.0605,16.992609,,20.0,51.0,27.554749,18.678415,,24.0,1.0,27.56633,16.299694,,23.0,2.0,25.94975,13.37825,,15.0,0.0,25.541916,15.03835,,11.0,1.0,26.709997,14.904173,,11.0,1.0,26.562998,15.349684,,0.0,0.0,26.291334,14.986553,
