, [(2024, 1, 6), 3, 8, 17, 15, 5, 3, 8, 1, 6, 5, 1, 10]
, [(2024, 1, 7), 0, 11, 17, 15, 4, 4, 9, 2, 7, 5, 18, 37]
, [(2024, 1, 8), 11, 19, 26, 23, 13, 11, 11, 1, 0, 7, 3, 17]
, [(2024, 1, 9), 3, 6, 16, 14, 7, 6, 15, 14, 5, 2, 8, 17]
, [(2024, 1, 10), 1, 15, 26, 23, 10, 8, 15, 1, 1, 16, 30, 35]
, [(2024, 1, 11), 1, 6, 15, 12, 6, 3, 15, 0, 0, 3, 1, 44]
, [(2024, 1, 12), 6, 7, 15, 14, 5, 1, 15, 11, 0, 2, 6, 42]
, [(2024, 1, 13), 1, 7, 20, 19, 11, 8, 6, 13, 0, 0, 4, 5]
, [(2024, 1, 14), 1, 5, 16, 15, 8, 9, 8, 9, 28, 27, 7, 140]
, [(2024, 1, 15), 0, 7, 13, 11, 3, 8, 3, 12, 4, 6, 11, 15]
, [(2024, 1, 16), 0, 7, 14, 14, 10, 12, 10, 10, 0, 1, 12, 5]
, [(2024, 1, 17), 1, 11, 18, 23, 20, 24, 19, 7, 15, 19, 3, 12]
, [(2024, 1, 18), 1, 5, 25, 23, 15, 13, 20, 17, 2, 3, 0, 4]
, [(2024, 1, 19), 1, 4, 7, 6, 4, 2, 6, 8, 9, 23, 10, 15]
, [(2024, 1, 20), 1, 6, 9, 7, 3, 6, 17, 13, 2, 0, 10, 11]
, [(2024, 1, 21), 1, 6, 11, 10, 5, 3, 8, 32, 17, 16, 10, 12]
, [(2024, 1, 22), 1, 6, 8, 6, 13, 22, 18, 2, 1, 2, 15, 2]
, [(2024, 1, 23), 1, 9, 14, 12, 6, 5, 9, 2, 0, 4, 28, 17]
, [(2024, 1, 24), 130, 148, 173, 172, 187, 186, 191, 182, 182, 183, 193, 196]
, [(2024, 1, 25), 1, 6, 9, 10, 4, 4, 3, 1, 0, 7, 0, 46]
, [(2024, 1, 26), 0, 8, 11, 10, 4, 1, 11, 22, 9, 13, 8, 11]
, [(2024, 1, 27), 0, 11, 17, 16, 11, 10, 15, 8, 1, 1, 11, 12]
, [(2024, 1, 28), 0, 10, 16, 14, 11, 10, 14, 4, 1, 7, 2, 18]
, [(2024, 1, 29), 0, 6, 9, 9, 3, 5, 9, 8, 1, 8, 5, 10]
, [(2024, 2, 1), 0, 13, 14, 13, 8, 10, 11, 9, 4, 40, 37, 42]
, [(2024, 2, 2), 2, 10, 15, 13, 7, 10, 3, 1, 5, 7, 4, 12]
, [(2024, 2, 3), 0, 5, 5, 4, 4, 4, 4, 41, 24, 29, 16, 14]
, [(2024, 2, 4), 1, 8, 12, 10, 9, 5, 7, 0, 0, 2, 0, -10]
, [(2024, 2, 5), 3, 9, 10, 8, 0, 0, 3, 11, 0, 11, 8, 9]
, [(2024, 2, 6), 1, 9, 10, 9, 7, 8, 10, 13, 4, 10, 1, 19]
, [(2024, 2, 7), 2, 7, 9, 6, 1, 1, 10, 9, 11, 21, 7, 8]
, [(2024, 2, 8), 1, 9, 14, 12, 7, 6, 10, 7, 18, 19, 5, 13]
, [(2024, 2, 9), 1, 5, 14, 14, 15, 17, 19, 15, 0, 3, 21, 0]
, [(2024, 2, 10), 1, 11, 13, 12, 5, 5, 14, 7, 9, 10, 14, 12]
, [(2024, 2, 11), 0, 9, 12, 10, 2, 5, 12, 4, 0, 8, 1, 10]
, [(2024, 2, 12), 0, 4, 10, 8, 14, 11, 19, 9, 1, 3, 7, -4]
, [(2024, 2, 13), 1, 6, 10, 8, 12, 10, 13, 8, 4, 6, 8, 12]
, [(2024, 2, 14), 1, 5, 11, 9, 4, 2, 4, 1, 1, 5, 17, 7]
, [(2024, 2, 15), 1, 6, 10, 9, 9, 9, 10, 7, 0, 1, 3, 15]
, [(2024, 2, 16), 1, 0, 10, 10, 9, 10, 14, 23, 9, 13, 0, 6]
, [(2024, 2, 17), 2, 4, 12, 10, 6, 8, 7, 2, 0, 2, 0, -6]
, [(2024, 2, 18), 3, 7, 13, 11, 9, 17, 14, 1, 1, 18, 1, -3]
, [(2024, 2, 19), 0, 6, 55, 54, 42, 42, 37, 23, 11, 18, 1, 2]
, [(2024, 2, 20), 2, 16, 22, 20, 6, 11, 13, 7, 8, 14, 9, 11]
, [(2024, 2, 21), 1, 5, 13, 12, 5, 4, 5, 1, 1, 5, 4, 10]
, [(2024, 2, 22), 1, 7, 13, 10, 1, 1, 13, 7, 1, 5, 0, -11]
, [(2024, 2, 23), 2, 9, 13, 11, 7, 14, 3, 2, 1, 3, 7, 15]
, [(2024, 2, 24), 1, 5, 4, 5, 0, 0, 3, 0, 0, 9, 8, 14]
, [(2024, 2, 25), 0, 7, 7, 6, 4, 7, 1, 1, 0, 13, 0, 9]
, [(2024, 2, 26), 2, 6, 4, 2, 0, 0, 6, 4, 1, 1, 0, 7]
, [(2024, 2, 27), 2, 6, 9, 7, 0, 1, 13, 2, 3, 11, 1, -2]
, [(2024, 2, 28), 1, 5, 5, 3, 1, 2, 2, 1, 0, 5, 3, -9]
, [(2024, 2, 29), 0, 8, 8, 7, 0, 8, 7, 1, 6, 11, 8, 1]
, [(2024, 2, 30), 0, 9, 7, 5, 0, 5, 3, 6, 1, 13, 3, 4]
, [(2024, 2, 31), 1, 4, 3, 0, 0, 9, 4, 2, 1, 9, 2, 8]
, [(2024, 3, 1), 1, 5, 6, 3, 0, 4, 1, 3, 14, 17, 5, -1]
, [(2024, 3, 2), 1, 5, 6, 3, 0, 5, 7, 3, 0, 7, 0, 5]
, [(2024, 3, 3), 1, 11, 9, 6, 0, 11, 19, 10, 10, 15, 10, 2]
, [(2024, 3, 4), 1, 5, 1, 8, 2, 8, 1, 1, 0, 0, 10, 13]
, [(2024, 3, 5), 1, 9, 8, 5, 5, 19, 11, 3, 1, 2, 9, 3]
, [(2024, 3, 6), 3, 7, 13, 12, 1, 9, 1, 1, 0, 1, 0, 4]
, [(2024, 3, 7), 46, 67, 68, 65, 63, 70, 61, 49, 42, 42, 38, 22]
, [(2024, 3, 8), 0, 6, 8, 5, 2, 7, 2, 0, 5, 10, 0, 0]
, [(2024, 3, 9), 1, 12, 13, 11, 6, 13, 5, 1, 1, 5, 1, -3]
, [(2024, 3, 10), 2, 6, 6, 10, 1, 7, 10, 7, 42, 43, 30, 14]
, [(2024, 3, 11), 2, 6, 11, 8, 6, 10, 0, 9, 13, 19, 1, 9]
, [(2024, 3, 12), 3, 7, 12, 9, 3, 9, 3, 5, 15, 15, 4, 10]
, [(2024, 3, 13), 0, 8, 14, 11, 0, 3, 4, 26, 30, 44, 22, 10]
, [(2024, 3, 14), 1, 9, 16, 15, 7, 11, 11, 2, 0, 1, 2, 1]
, [(2024, 3, 15), 1, 8, 13, 13, 0, 0, 1, 1, 1, 0, 12, -3]
, [(2024, 3, 16), 0, 4, 6, 3, 14, 16, 15, 18, 14, 14, 12, 3]
, [(2024, 3, 17), 1, 9, 14, 11, 11, 10, 3, 12, 1, 3, 0, -19]
, [(2024, 3, 18), 0, 7, 17, 15, 6, 6, 3, 5, 0, 10, 5, 15]
, [(2024, 3, 19), 0, 5, 10, 7, 13, 13, 3, 5, 1, 8, 10, 0]
, [(2024, 3, 20), 2, 8, 12, 10, 13, 14, 33, 6, 2, 8, 7, 14]
, [(2024, 3, 21), 1, 4, 7, 4, 8, 12, 6, 1, 6, 8, 2, 8]
, [(2024, 3, 22), 2, 16, 25, 22, 10, 10, 20, 10, 7, 9, 10, 0]
, [(2024, 3, 23), 1, 8, 25, 22, 9, 13, 15, 21, 23, 26, 1, -4]
, [(2024, 3, 24), 1, 5, 8, 5, 7, 6, 11, 1, 0, 4, 0, 10]
, [(2024, 3, 25), 0, 5, 7, 4, 7, 11, 6, 5, 3, 8, 1, 2]
, [(2024, 3, 26), 1, 5, 6, 2, 6, 3, 8, 7, 5, 10, 1, 1]
, [(2024, 3, 27), 1, 9, 12, 11, 8, 23, 20, 9, 3, 15, 6, 4]
, [(2024, 3, 28), 2, 4, 11, 8, 4, 1, 7, 6, 0, 16, 5, 5]
, [(2024, 3, 29), 1, 7, 16, 13, 7, 9, 1, 10, 23, 29, 18, 5]
, [(2024, 3, 30), 3, 7, 12, 12, 6, 10, 20, 7, 15, 15, 5, 2]
, [(2024, 4, 1), 1, 6, 9, 5, 5, 6, 14, 8, 8, 10, 4, 8]
, [(2024, 4, 2), 1, 5, 10, 6, 6, 5, 5, 0, 7, 9, 1, 6]
, [(2024, 4, 3), 2, 5, 9, 6, 2, 4, 8, 8, 4, 8, 121, 112]
, [(2024, 4, 4), 0, 7, 8, 5, 1, 17, 12, 18, 9, 10, 1, 7]
, [(2024, 4, 5), 0, 4, 10, 7, 5, 8, 9, 9, 9, 17, 11, 10]
, [(2024, 4, 6), 1, 6, 14, 11, 5, 7, 4, 5, 3, 27, 16, -1]
, [(2024, 4, 7), 0, 4, 18, 15, 10, 9, 15, 5, 2, 4, 11, 3]
, [(2024, 4, 8), 3, 8, 9, 6, 0, 6, 13, 10, 2, 5, 17, 6]
, [(2024, 4, 9), 1, 4, 15, 12, 4, 5, 11, 1, 0, 4, 4, 5]
, [(2024, 4, 10), 2, 10, 19, 16, 6, 8, 13, 15, 11, 14, 1, -11]
, [(2024, 4, 11), 0, 7, 15, 12, 3, 12, 21, 20, 9, 12, 14, 14]
, [(2024, 4, 12), 0, 10, 20, 15, 14, 16, 25, 27, 16, 18, 8, 14]
, [(2024, 4, 13), 2, 28, 40, 38, 25, 34, 36, 22, 17, 21, 7, 10]
, [(2024, 4, 14), 0, 6, 10, 7, 1, 2, 6, 13, 5, 10, 0, 9]
, [(2024, 4, 15), 1, 9, 14, 21, 18, 17, 13, 4, 0, 5, 8, 3]
, [(2024, 4, 16), 0, 5, 11, 7, 3, 7, 0, 2, 0, 4, 5, 10]
, [(2024, 4, 17), 0, 116, 124, 126, 122, 122, 122, 113, 100, 102, 83, 57]
, [(2024, 4, 18), 1, 7, 10, 6, 0, 1, 6, 0, 26, 25, 1, -3]
, [(2024, 4, 19), 0, 8, 13, 10, 5, 11, 9, 7, 10, 13, 8, 9]
, [(2024, 4, 20), 0, 5, 29, 26, 20, 23, 18, 12, 0, 10, 4, 3]
, [(2024, 4, 21), 0, 4, 11, 9, 9, 16, 17, 7, 30, 33, 65, 93]
, [(2024, 4, 22), 4, 12, 16, 13, 8, 11, 8, 53, 50, 65, 67, 50]
, [(2024, 4, 23), 1, 11, 17, 14, 14, 20, 13, 1, 0, 10, 9, 10]
, [(2024, 4, 24), 1, 11, 13, 11, 10, 14, 12, 4, 2, 7, 0, 10]
, [(2024, 4, 25), 0, 12, 18, 15, 10, 19, 11, 5, 2, 12, 1, 10]
, [(2024, 4, 26), 2, 18, 20, 17, 8, 15, 18, 9, 0, 7, 0, 11]
, [(2024, 4, 27), 1, 9, 8, 9, 8, 12, 6, 0, 9, 14, 12, 6]
, [(2024, 4, 28), 0, 12, 24, 24, 11, 14, 15, 5, 23, 23, 23, 9]
, [(2024, 4, 29), 104, 122, 128, 128, 117, 120, 126, 113, 105, 108, 86, 76]
, [(2024, 4, 30), 0, 6, 8, 9, 2, 5, 6, 5, 0, 20, 6, 14]
, [(2024, 4, 31), 1, 14, 17, 18, 21, 24, 17, 2, 13, 24, 15, 13]
, [(2024, 5, 1), 0, 7, 11, 11, 11, 15, 14, 7, 18, 32, 13, 3]
, [(2024, 5, 2), 2, 10, 14, 15, 5, 10, 8, 9, 12, 18, 22, 13]
, [(2024, 5, 3), 0, 21, 25, 26, 14, 13, 20, 3, 21, 26, 14, 9]
, [(2024, 5, 4), 144, 161, 181, 183, 171, 173, 168, 166, 168, 169, 171, 151]
, [(2024, 5, 5), 0, 1, 14, 15, 9, 7, 10, 34, 52, 58, 45, 16]
, [(2024, 5, 6), 2, 6, 4, 2, 1, 4, 3, 1, 0, 9, 18, 51]
, [(2024, 5, 7), 0, 8, 10, 7, 0, 2, 5, 12, 9, 16, 1, 2]
, [(2024, 5, 8), 0, 11, 10, 11, 21, 21, 24, 17, 23, 24, 14, 5]
, [(2024, 5, 9), 0, 4, 10, 24, 15, 16, 31, 40, 56, 65, 45, 36]
, [(2024, 5, 10), 0, 10, 9, 8, 0, 0, 3, 3, 5, 20, 12, 14]
, [(2024, 5, 11), 1, 16, 15, 19, 7, 7, 11, 1, 0, 9, 5, 4]
, [(2024, 5, 12), 2, 5, 10, 17, 5, 0, 10, 2, 1, 9, 2, 9]
, [(2024, 5, 13), 1, 6, 3, 3, 7, 2, 3, 0, 6, 11, 14, 13]
, [(2024, 5, 14), 1, 10, 8, 9, 20, 17, 26, 15, 7, 11, 0, 13]
, [(2024, 5, 15), 0, 7, 0, 4, 8, 11, 20, 3, 6, 21, 14, 11]
, [(2024, 5, 16), 2, 11, 6, 5, 14, 13, 9, 1, 1, 1, 6, 14]
, [(2024, 5, 17), 1, 0, 6, 3, 4, 2, 1, 5, 1, 7, 3, 13]
, [(2024, 5, 18), 3, 13, 12, 13, 15, 17, 15, 0, 1, 1, 1, 14]
, [(2024, 5, 19), 2, 5, 6, 4, 1, 0, 5, 0, 7, 14, 6, 12]
, [(2024, 5, 20), 2, 7, 5, 2, 4, 3, 10, 1, 0, 7, 0, 2]
, [(2024, 5, 21), 1, 0, 8, 5, 6, 10, 10, 12, 13, 21, 13, 14]
, [(2024, 5, 22), 0, 17, 18, 15, 6, 6, 6, 2, 4, 4, 0, -9]
, [(2024, 5, 23), 1, 5, 6, 7, 3, 2, 1, 7, 0, 2, 7, 2]
, [(2024, 5, 24), 2, 5, 24, 25, 20, 20, 15, 2, 7, 9, 19, 14]
, [(2024, 5, 25), 1, 6, 9, 9, 2, 1, 11, 0, 1, 1, 0, -9]
, [(2024, 5, 26), 1, 4, 4, 5, 2, 1, 3, 1, 0, 1, 11, -1]
, [(2024, 5, 27), 1, 5, 4, 8, 5, 4, 2, 8, 2, 3, 7, 238]
, [(2024, 5, 28), 1, 12, 17, 19, 15, 14, 12, 7, 26, 25, 18, 3]
, [(2024, 5, 29), 1, 12, 17, 18, 11, 11, 14, 8, 13, 17, 6, 10]
, [(2024, 5, 30), 3, 4, 17, 18, 12, 16, 11, 1, 16, 15, 12, 11]
, [(2024, 6, 1), 1, 6, 11, 11, 5, 4, 0, 4, 9, 11, 0, 11]
, [(2024, 6, 2), 1, 13, 16, 15, 9, 10, 8, 9, 14, 16, 1, 10]
, [(2024, 6, 3), 1, 10, 12, 9, 3, 2, 21, 1, 0, 4, 6, 13]
, [(2024, 6, 4), 1, 9, 14, 11, 6, 4, 4, 1, 0, 7, 4, 8]
, [(2024, 6, 5), 0, 11, 20, 17, 7, 9, 16, 9, 0, 9, 12, 12]
, [(2024, 6, 6), 1, 7, 18, 15, 11, 10, 5, 5, 0, 9, 0, 4]
, [(2024, 6, 7), 0, 4, 10, 7, 2, 1, 8, 14, 11, 16, 10, 5]
, [(2024, 6, 8), 0, 15, 18, 15, 11, 9, 2, 1, 1, 17, 4, 8]
, [(2024, 6, 9), 0, 8, 16, 12, 3, 4, 6, 2, 4, 9, 0, 1]
, [(2024, 6, 10), 0, 6, 10, 7, 1, 3, 0, 0, 10, 14, 0, 0]
, [(2024, 6, 11), 2, 7, 14, 11, 5, 5, 10, 1, 0, 8, 1, 2]
, [(2024, 6, 12), 0, 6, 16, 12, 5, 4, 9, 4, 7, 17, 4, 0]
, [(2024, 6, 13), 1, 14, 21, 18, 23, 26, 37, 21, 18, 21, 9, -7]
, [(2024, 6, 14), 2, 0, 16, 13, 5, 0, 11, 6, 15, 21, 13, 10]
, [(2024, 6, 15), 1, 12, 16, 13, 1, 0, 9, 0, 4, 8, 19, 8]
, [(2024, 6, 16), 1, 0, 11, 8, 1, 0, 2, 1, 5, 9, 8, 0]
, [(2024, 6, 17), 0, 14, 19, 16, 12, 7, 7, 3, 4, 8, 17, 2]
, [(2024, 6, 18), 2, 7, 11, 7, 6, 2, 3, 1, 0, 4, 7, 5]
, [(2024, 6, 19), 0, 0, 21, 21, 39, 44, 41, 22, 19, 21, 17, 5]
, [(2024, 6, 20), 2, 0, 21, 19, 10, 9, 12, 2, 6, 10, 9, -2]
, [(2024, 6, 21), 1, 10, 17, 15, 6, 28, 31, 2, 4, 2, 18, 7]
, [(2024, 6, 22), 2, 6, 12, 10, 5, 3, 6, 0, 0, 10, 3, -2]
, [(2024, 6, 23), 1, 10, 14, 11, 8, 15, 14, 9, 4, 7, 0, 1]
, [(2024, 6, 24), 3, 13, 16, 14, 4, 43, 77, 65, 51, 56, 50, 32]
, [(2024, 6, 25), 2, 6, 13, 15, 9, 11, 11, 0, 1, 6, 11, 11]
, [(2024, 6, 26), 1, 6, 9, 9, 0, 12, 27, 17, 15, 14, 3, 15]
, [(2024, 6, 27), 1, 11, 22, 24, 10, 9, 9, 7, 10, 15, 5, 2]
, [(2024, 6, 28), 7, 13, 12, 13, 3, 4, 5, 6, 19, 19, 11, 1]
, [(2024, 6, 29), 0, 5, 5, 7, 7, 7, 7, 5, 5, 9, 12, 4]
, [(2024, 6, 30), 2, 20, 21, 22, 23, 21, 18, 1, 9, 15, 6, -6]
, [(2024, 6, 31), 0, 12, 13, 15, 3, 0, 7, 3, 7, 9, 19, 13]
, [(2024, 7, 1), 1, 7, 10, 11, 5, 2, 8, 5, 9, 12, 1, 6]
, [(2024, 7, 2), 1, 12, 12, 14, 7, 11, 15, 12, 11, 18, 8, 4]
, [(2024, 7, 3), 1, 7, 10, 11, 4, 21, 21, 12, 43, 46, 35, 18]
, [(2024, 7, 4), 1, 5, 8, 10, 3, 11, 8, 2, 14, 19, 9, 20]
, [(2024, 7, 5), 0, 5, 11, 12, 3, 1, 9, 8, 0, 0, 0, -7]
, [(2024, 7, 6), 1, 6, 9, 10, 6, 3, 0, 0, 0, 6, 2, 1]
, [(2024, 7, 7), 1, 6, 9, 11, 5, 2, 5, 6, 0, 11, 1, -1]
, [(2024, 7, 8), 1, 5, 8, 9, 8, 8, 13, 22, 14, 18, 7, 0]
, [(2024, 7, 9), 1, 8, 7, 9, 7, 11, 10, 4, 9, 12, 8, -6]
, [(2024, 7, 10), 3, 8, 21, 24, 14, 11, 17, 6, 6, 13, 6, 11]
, [(2024, 7, 11), 0, 3, 8, 8, 1, 2, 9, 2, 1, 10, 19, 8]
, [(2024, 7, 12), 2, 9, 13, 15, 11, 10, 13, 1, 1, 4, 10, 11]
, [(2024, 7, 13), 0, 7, 8, 8, 1, 5, 16, 1, 2, 2, 0, -9]
, [(2024, 7, 14), 4, 14, 15, 16, 5, 3, 0, 4, 4, 13, 1, 7]
, [(2024, 7, 15), 1, 6, 9, 11, 5, 3, 9, 2, 4, 4, 14, 34]
